Supermercado;Categoria;Producto;Precio;URL;Fecha
LAN;almacen;Yerba Mate en Saquitos Taragui x 50 un.;$ 3.500,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Galletitas Rellenas Vainilla La Anónima x 97 g.;$ 2.625,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Yerba Mate c/ Palo Suave Original Unión x 1 Kg.;$2650.00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Grisines Clásicos La Anónima x 100 g.;$ 2.080,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Yerba Mate c/Palo 4Flex Taragui x 1 Kg.;$ 1.352,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Galletitas Surtidas Nuevo Mix 2023 Variedad x 590 g.;$5.700,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Chocolate con Leche con Maní Cofler Block x 170 g.;$ 5.350,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Grisines sabor Pizza La Anónima x 100 g.;$1650.00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Café Instantáneo Original Nescafé Dolca x 170g.;$ 1.480,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Café Instantáneo Original Nescafé Dolca x 170g.;$3.500,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Fideos Tirabuzón Lucchetti x 500 g.;$ 962,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Yerba Mate c/Palo Campo Sur La Merced x 500 g.;$1.150,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Mini Tostaditas Jamón Ibérico Twistos x 155 g.;$ 850,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Caldo de Carne con Vegetales Knorr x 114 g.;$ 680,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Bocadito sin Banana con Chocolate Bananita Dolca x 14 g.;$2.100,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Nesquik Original Cacao en Polvo x 360 g.;$ 1.360,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Turrón de Maní Bariloche x 25 g.;$ 5.260,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Mermelada de Durazno  Arcor x 454 g.;$ 3.682,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Fideos Mostachol N 52 Matarazzo x 500 g.;$4700.00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Yerba Mate Compuesta Verdeflor Hierbas Serranas x 500 g.;$ 3.520,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Papas Fritas Sabor Queso Y Cebolla Lays x 77 g.;$ 2.992,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Fideos Tirabuzón Fort Favorita x 500 g.;$ 4.930,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Yerba Mate en Saquitos Unión x 50 un.;$ 3.451,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Fideos Coditos Lucchetti x 500 g.;$2.100,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Oblea Rellena Bañada con Chocolate Bon o Bon x 30 g.;$ 1.360,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Yerba Mate c/Palo Barbacuá La Merced x 500 g.;$1100.00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Pan Rallado Morixe x 1 Kg.;$ 825,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Arroz Largo Fino Bolsa Lucchetti x 500 g.;$2.750,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Chocolate Yogurt de Frutilla Cadbury x 29g;$ 2.500,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Fideos Lucchetti Moños x 500 g.;$2.300,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Yerba Mate con Palo Suave Nobleza Gaucha x 500 g.;$ 1.599,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Mostaza Original Doy Pack Savora x 250 g.;$3.900,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Fideos Spaghetti N7 Lucchetti x 500 g.;$ 2.700,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Grisines con Semillas La Anónima x 100 g.;$1.600,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Papas Fritas Sabor Jamón Serrano Lays x 77 g.;$ 1.500,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Arroz Parboilizado Bolsa Lucchetti x 500 g.;$ 1.200,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Harina Integral con Legumbres Chacabuco x 750 g.;$1.500,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Chocolate c/Leche y Maní Blockazo Cofler Block x 1 Kg.;$ 1.409,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Papas Fritas Cheddar Lays x 77 g.;$3.750,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Fideos Codos Rayados Fort Favorita x 500 g.;$ 2.290,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Salsa Pizza Knorr x 340 g.;$2650.00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Nesquik Original Cacao en Polvo x 150 g.;$ 2.080,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Arroz Parboilizado Bolsa Lucchetti x 1 Kg.;$ 1.352,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Mayonesa Clasica Doy Pack Hellmanns x 950 g.;$2000.00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Aderezo a Base de Aceite con Ajo Hellmanns Doy Pack x 250 g.;$ 1.440,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Caldo de Gallina con Vegetales Knorr x 114 g.;$ 1.152,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Café Instantáneo Selección Granulado La Virginia x 100 g.;$2450.00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Fideos Tallarín Fort Favorita x 500 g.;$ 2.100,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Papas Fritas Clásicas Lays x 330 g.;$ 1.365,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Chocolate con Leche con Maní Cofler Block x 300 g.;$700.00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Papas Fritas Clásicas Lays x 134 g.;$ 499,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Papas Fritas Clásicas Pehuamar x 135 g.;$1200.00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Chocolate con Maní Cofler Block x 16 g.;$ 989,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Pure de Papa Tradicional Doy Pack Mama Cocina x 100 g.;$1.500,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Papas Fritas Clásicas Lays x 85 g.;$ 1.409,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Café Instantáneo Suave Nescafé Dolca x 100g.;$1.700,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Lentejas Secas Adenomar x 400 g.;$ 1.150,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Te en Saquitos Limón Miel Jengibre Taragüi x 20 Un.;$2750.00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Café Instantáneo Tradicional Cappuccino Dp La Virginia x 125 g.;$ 1.900,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Azúcar Light Hileret x 500 g.;$ 1.520,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Pure de Tomates Alco x 520 g.;$700.00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Madalena Marmolada La Anónima x 200 g.;$ 499,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Copos de Maíz Azucarados Skarchitos x 500 g.;$5500.00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Nesquik Original Cacao en Polvo Menos azúcar x 300 g.;$ 4.500,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Caramelos Menthoplus Cherry x 20 g.;$ 3.600,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Leche en Polvo Etapa 3 Forti protectus Lata Nido x 800 g.;$940.00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Fideos Fusilli Lucchetti x 500 g.;$ 549,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Fideos Fusilli Lucchetti x 500 g.;$ 4.400,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Polvo para Preparar Bizcochuelo Vainilla Exquisita x 540 g.;$5.900,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Aderezo a Base de Aceite Ahumada Hellmanns Pet x 340 g.;$ 4.500,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Nachos Sabor Queso Doritos x 200 g.;$ 3.600,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Puré Chef x 100 g.;$ 2.960,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Galletitas con Chips Chocolate 9 de Oro x 180 g.;$ 2.220,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Yerba Mate con palo  Hierbas Buenas Y Santas x 500 g.;$3.800,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Vainillas x 3 Un. Valente x 444 g.;$ 3.550,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Nachos Sabor Queso Doritos x 129 g.;$ 2.485,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Te en Saquitos Mandarina Naranja Pomelo La Virginia x 20 Un.;$940.00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Yerba Mate c/Palo Suave Piporé x 1 Kg.;$ 549,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Fideos Spaghetti Fort Favorita x 500 g.;$ 4.930,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Oblea Rellena y Cub Choco Bco Graffiti x 45 g.;$ 3.451,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Té en Saquitos 1890 La Morenita x 50 Un.;$1.500,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Arroz Grano Largo Fino Lucchetti x 1000 g.;$ 1.409,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Café Instantáneo Clásico Dp La Virginia x 170 g.;$4700.00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Galletas Avena con Yogur Frutilla 9 de Oro x 180 g.;$ 3.520,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Te Común LV Nat Intenso La Virginia x 50 un.;$ 2.992,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Te en Saquitos Avellanas Taragüi x 20 Un.;$3750.00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Leche en Polvo Nutrifuerza La Lechera x 400 g.;$ 2.950,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Cookies con Chips Chocolate Blanco 9 de Oro x 180 g.;$ 1.917,50;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Dulce de Batata a la Vainilla Cajon1X5 Arcor x 1 Kg.;$1.800,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Porotos Secos Remojados Best x 300 g.;$ 1.700,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Te Común LV Nat Intenso La Virginia x 25 un.;$ 1.275,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Mini Tostaditas Queso Twistos x 155 g.;$ 640,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Aderezo a Base de Aceite con Ajo Hellmanns Pet x 340 g.;$ 320,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Leche en Polvo Fortigrow Realidad Aumentada Nido  x  750 g.;$ 2.470,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Té en Saquitos Taraguí Frutos Rojos Ensobrados x 20 un.;$ 1.729,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Fideos Mostachol Rayado Fort Favorita x 500 g.;$280.00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Café Tostado y Molido Intenso Nescafé Gold x 250 g.;$ 189,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Aceite de Girasol Plus Cocinero x 1,5 Lt.;$1.950,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Caramelos Menthoplus Miel x 20 g.;$ 1.490,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Galletitas de Avena con Pasas 9 de Oro x 180 g.;$1.700,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Galletitas de Avena con Miel 9 de Oro x 180 g.;$ 1.550,00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Yerba Compuesta con Cedrón Verdeflor x 500 g.;$2650.00;/imagenes/load250.gif;13/05/2024, 00:05:03
LAN;almacen;Flan de Vainilla Exquisita x 40 g.;$1.000,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Café Instantáneo Cappuccino Espuma de Vainilla Dp La Virginia x 155 g.;$ 894,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Polvo Chocolatado Nescao x 300 g.;$3.750,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Café Instantáneo Suave Nescafé Dolca x 170g.;$ 3.480,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Té Placeres Manzana Canela y Miel Taragui x 20 un.;$ 2.784,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Cookies con Chips Colores 9 de Oro x 180 g.;$ 1.750,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Tubos De Maíz Sabor Queso 3D x 143 g.;$ 1.225,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Café Tostado y Molido Equilibrado Nescafé Gold x 250g.;$ 6.010,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Te en Saquitos Limón La Virginia x 20 Un.;$ 4.207,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Yerba Compuesta Verdeflor con Boldo x 500 g.;$2.200,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Mermelada de Durazno Bc La Campagnola x 390 g.;$ 1.700,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Salsa Filetto Knorr x 340 g.;$ 1.360,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Salsa Filetto Knorr x 340 g.;$ 3.149,00;/imagenes/load250.gif;13/05/2024, 00:06:42
LAN;almacen;Endulzante Clásico Chuker x 400 cc.;$2.150,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Caramelos Menthoplus Strong x 20 g.;$ 1.910,00;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Oblea Rellena Bañada con Chocolate Blanco Bon o Bon x 30 g.;$ 1.432,50;/imagenes/load250.gif;13/05/2024, 00:05:07
LAN;almacen;Chocolate con Leche y Maní Cofler Block x 110 g.;$4000.00;/imagenes/load250.gif;13/05/2024, 00:05:07
