Supermercado;Categoria;Producto;Precio;URL;Fecha
CAR;Electro-y-tecnologia/Informatica-y-gaming;Botella tinta Epson T544520-4P pack x 4 uni CMYK;$ 104.399,00;https://carrefourar.vtexassets.com/arquivos/ids/234675-170-170?v=637792466498870000&width=170&height=170&aspect=true;14/05/2024, 23:11:03
CAR;Electro-y-tecnologia/Informatica-y-gaming;Notebook Lenovo 14 ci3 1115g4 8gb 256gb 82h701dtar;$ 1.249.999,00;https://carrefourar.vtexassets.com/arquivos/ids/364614-170-170?v=638265174401830000&width=170&height=170&aspect=true;14/05/2024, 23:11:03
CAR;Electro-y-tecnologia/Informatica-y-gaming;Mouse optico inalambrico Maxell negro mod348584;$ 11.240,00;https://carrefourar.vtexassets.com/arquivos/ids/494728-170-170?v=638470631614430000&width=170&height=170&aspect=true;14/05/2024, 23:11:03
CAR;Electro-y-tecnologia/Informatica-y-gaming;Teclado gamer Poss psgk808bk;$ 25.000,00;https://carrefourar.vtexassets.com/arquivos/ids/437348-170-170?v=638400757772770000&width=170&height=170&aspect=true;14/05/2024, 23:11:03
CAR;Electro-y-tecnologia/Informatica-y-gaming;"Monitor Led 27"" Noblex fhd 91MK27X7100";$ 239.969,00;https://carrefourar.vtexassets.com/arquivos/ids/314965-170-170?v=638175079683930000&width=170&height=170&aspect=true;14/05/2024, 23:11:03
CAR;Electro-y-tecnologia/Informatica-y-gaming;"Monitor led Samsung 22"" FHD VGA HDMI LF22T350FHLCZB negro";$ 299.999,00;https://carrefourar.vtexassets.com/arquivos/ids/208941-170-170?v=637641362573200000&width=170&height=170&aspect=true;14/05/2024, 23:11:03
CAR;Electro-y-tecnologia/Informatica-y-gaming;Mouse optico Maxell plata 5 botones mod 438418;$ 199.000,00;https://carrefourar.vtexassets.com/arquivos/ids/367029-170-170?v=638277186659300000&width=170&height=170&aspect=true;14/05/2024, 23:11:03
CAR;Electro-y-tecnologia/Informatica-y-gaming;Botella de tinta HP GT52  amarilla;$ 249.999,00;https://carrefourar.vtexassets.com/arquivos/ids/167296-170-170?v=637468488431130000&width=170&height=170&aspect=true;14/05/2024, 23:11:03
CAR;Electro-y-tecnologia/Informatica-y-gaming;Mouse con cable usb Poss psom05bk negro;$ 5.090,00;https://carrefourar.vtexassets.com/arquivos/ids/419724-170-170?v=638361973455370000&width=170&height=170&aspect=true;14/05/2024, 23:11:03
CAR;Electro-y-tecnologia/Informatica-y-gaming;Pc de escritorio GFAST CEL N4020 4GB 120GB H 150 CHILD I4120W;$ 364.614,00;https://carrefourar.vtexassets.com/arquivos/ids/319079-170-170?v=638181342827130000&width=170&height=170&aspect=true;14/05/2024, 23:11:13
CAR;Electro-y-tecnologia/Informatica-y-gaming;Teclado mouse maxell inalambrico wkbc 300 negro;$ 429.900,00;https://carrefourar.vtexassets.com/arquivos/ids/364672-170-170?v=638265846383870000&width=170&height=170&aspect=true;14/05/2024, 23:11:13
CAR;Electro-y-tecnologia/Informatica-y-gaming;Camara de seguridad Tenda ct3 1080p wifi exterior;$ 57.659,00;https://carrefourar.vtexassets.com/arquivos/ids/476557-170-170?v=638439609769230000&width=170&height=170&aspect=true;14/05/2024, 23:11:13
CAR;Electro-y-tecnologia/Informatica-y-gaming;Cable hdmi a mini hdmi Poss 1.8m negro;$ 75.900,00;https://carrefourar.vtexassets.com/arquivos/ids/483170-170-170?v=638447303929200000&width=170&height=170&aspect=true;14/05/2024, 23:11:13
CAR;Electro-y-tecnologia/Informatica-y-gaming;Cable hdmi a hdmi Poss 5mts negro;$ 4.899,00;https://carrefourar.vtexassets.com/arquivos/ids/492604-170-170?v=638464654872400000&width=170&height=170&aspect=true;14/05/2024, 23:11:13
CAR;Electro-y-tecnologia/Informatica-y-gaming;Cartucho magenta Epson T206320-aL;$ 5.999,00;https://carrefourar.vtexassets.com/arquivos/ids/167287-170-170?v=637468488385000000&width=170&height=170&aspect=true;14/05/2024, 23:11:13
CAR;Electro-y-tecnologia/Informatica-y-gaming;Cartucho cyan Epson T206220-al;$ 19.499,00;https://carrefourar.vtexassets.com/arquivos/ids/167286-170-170?v=637468488379670000&width=170&height=170&aspect=true;14/05/2024, 23:11:13
CAR;Electro-y-tecnologia/Informatica-y-gaming;Cartucho amarillo Epson T206420-aL;$ 25.999,00;https://carrefourar.vtexassets.com/arquivos/ids/167288-170-170?v=637468488389200000&width=170&height=170&aspect=true;14/05/2024, 23:11:13
CAR;Electro-y-tecnologia/Informatica-y-gaming;Kit De Cartuchos De Tinta Hp 667 Tricolor + Negro Original;$ 19.499,00;https://carrefourar.vtexassets.com/arquivos/ids/374237-170-170?v=638308363560800000&width=170&height=170&aspect=true;14/05/2024, 23:11:13
CAR;Electro-y-tecnologia/Informatica-y-gaming;Cartucho HP 667 Tri Color;$ 25.999,00;https://carrefourar.vtexassets.com/arquivos/ids/167328-170-170?v=637468488609000000&width=170&height=170&aspect=true;14/05/2024, 23:11:13
CAR;Electro-y-tecnologia/Informatica-y-gaming;Kit De Botellas De Tinta Hp Gt53 Negro + Gt52 Color Original;$ 71.999,00;https://carrefourar.vtexassets.com/arquivos/ids/374220-170-170?v=638308360981100000&width=170&height=170&aspect=true;14/05/2024, 23:11:23
CAR;Electro-y-tecnologia/Informatica-y-gaming;Camara de seguridad Tenda cp7 4mp 360 wifi interio;$ 79.596,00;https://carrefourar.vtexassets.com/arquivos/ids/476549-170-170?v=638439609670570000&width=170&height=170&aspect=true;14/05/2024, 23:11:23
CAR;Electro-y-tecnologia/Informatica-y-gaming;Impresora Epson inalámbrica ecotank m1120;$ 66.900,00;https://carrefourar.vtexassets.com/arquivos/ids/167282-170-170?v=637468488361530000&width=170&height=170&aspect=true;14/05/2024, 23:11:23
CAR;Electro-y-tecnologia/Informatica-y-gaming;Memoria Ram Hikvision 16GB DDR4 3200MHZ SODIMM;$ 372.999,00;https://carrefourar.vtexassets.com/arquivos/ids/489703-170-170?v=638452389286600000&width=170&height=170&aspect=true;14/05/2024, 23:11:23
CAR;Electro-y-tecnologia/Informatica-y-gaming;Mini tripode universal Maxell 360 tri 185 negro;$ 496.999,00;https://carrefourar.vtexassets.com/arquivos/ids/406603-170-170?v=638339396701670000&width=170&height=170&aspect=true;14/05/2024, 23:11:23
CAR;Electro-y-tecnologia/Informatica-y-gaming;Mouse gamer Soul XM550 negro;$ 55.960,29;https://carrefourar.vtexassets.com/arquivos/ids/199124-170-170?v=637535958491600000&width=170&height=170&aspect=true;14/05/2024, 23:11:23
CAR;Electro-y-tecnologia/Informatica-y-gaming;"Tablet 10"" Samsung 6gb ram 128gb galaxy tab s9 fe";$ 16.999,00;https://carrefourar.vtexassets.com/arquivos/ids/492619-170-170?v=638464655093170000&width=170&height=170&aspect=true;14/05/2024, 23:11:23
CAR;Electro-y-tecnologia/Informatica-y-gaming;Cable USB tipo-C;$ 15.950,00;https://carrefourar.vtexassets.com/arquivos/ids/364828-170-170?v=638265962841700000&width=170&height=170&aspect=true;14/05/2024, 23:11:23
CAR;Electro-y-tecnologia/Informatica-y-gaming;Cable USB tipo-C;$ 4.595,00;https://carrefourar.vtexassets.com/arquivos/ids/364820-170-170?v=638265962839070000&width=170&height=170&aspect=true;14/05/2024, 23:12:07
CAR;Electro-y-tecnologia/Informatica-y-gaming;Cable USB tipo-C;$ 6.994.199,00;https://carrefourar.vtexassets.com/arquivos/ids/364830-170-170?v=638265962842000000&width=170&height=170&aspect=true;14/05/2024, 23:13:20
CAR;Electro-y-tecnologia/Informatica-y-gaming;Memoria Ram Kingston 16GB 3200Mhza DDR4 FURY BLACK;$ 1.184.999,00;https://carrefourar.vtexassets.com/arquivos/ids/489764-170-170?v=638452402785400000&width=170&height=170&aspect=true;14/05/2024, 23:11:23
CAR;Electro-y-tecnologia/Informatica-y-gaming;Tablet Philco TP7A464 7 Pulgadas Quad Core 4gb Ram 64gb;$ 4.595,00;https://carrefourar.vtexassets.com/arquivos/ids/508781-170-170?v=638489610114100000&width=170&height=170&aspect=true;14/05/2024, 23:11:23
CAR;Electro-y-tecnologia/Informatica-y-gaming;Returnal Ps5 Juego Nuevo Original Físico Sellado;$ 184.999,00;https://carrefourar.vtexassets.com/arquivos/ids/363817-170-170?v=638261471811200000&width=170&height=170&aspect=true;14/05/2024, 23:11:31
CAR;Electro-y-tecnologia/Informatica-y-gaming;Notebook Hp 14-em0013la Ryzen 5 8gb Ram 256gb Win 11;$ 1.009.999,00;https://carrefourar.vtexassets.com/arquivos/ids/482438-170-170?v=638446398060930000&width=170&height=170&aspect=true;14/05/2024, 23:11:31
CAR;Electro-y-tecnologia/Informatica-y-gaming;Proyector Epson PowerLite E20;$ 943.799,00;https://carrefourar.vtexassets.com/arquivos/ids/237370-170-170?v=637824368188500000&width=170&height=170&aspect=true;14/05/2024, 23:11:31
CAR;Electro-y-tecnologia/Informatica-y-gaming;Impresora Multifuncion HP  4103FDW Laser Monocromatica;$ 1.499.900,00;https://carrefourar.vtexassets.com/arquivos/ids/489760-170-170?v=638452399852900000&width=170&height=170&aspect=true;14/05/2024, 23:11:31
CAR;Electro-y-tecnologia/Informatica-y-gaming;Xiaomi Mi TV Stick 4K Android Google TV;$ 633.569,31;https://carrefourar.vtexassets.com/arquivos/ids/505763-170-170?v=638484495839330000&width=170&height=170&aspect=true;14/05/2024, 23:11:31
CAR;Electro-y-tecnologia/Informatica-y-gaming;Cable usb HP LIGHTNING  DHC MF100 2M negro;$ 121.900,00;https://carrefourar.vtexassets.com/arquivos/ids/251105-170-170?v=637933370172300000&width=170&height=170&aspect=true;14/05/2024, 23:11:31
CAR;Electro-y-tecnologia/Informatica-y-gaming;PC Tecnobrand Core i7 10MA 8GB RAM 480GB SSD Free DOS;$ 174.685,00;https://carrefourar.vtexassets.com/arquivos/ids/477112-170-170?v=638440497761530000&width=170&height=170&aspect=true;14/05/2024, 23:11:31
CAR;Electro-y-tecnologia/Informatica-y-gaming;Cartucho de Tinta HP 662 NEGRO CZ103AL original;$ 795.374,58;https://carrefourar.vtexassets.com/arquivos/ids/365802-170-170?v=638271885296570000&width=170&height=170&aspect=true;14/05/2024, 23:11:31
CAR;Electro-y-tecnologia/Informatica-y-gaming;Impresora Multifunción Brother Wi-fi DCP-T720W negro;$ 22.999,00;https://carrefourar.vtexassets.com/arquivos/ids/206400-170-170?v=637611847030430000&width=170&height=170&aspect=true;14/05/2024, 23:11:31
