Categoria;Producto;Precio;URL de la imagen;Fecha_hora
almacen;Aceite de girasol Cocinero ecobotella 900 cc.;$ 885,00;https://carrefourar.vtexassets.com/arquivos/ids/422953-170-170?v=638373948257230000&width=170&height=170&aspect=true;09/05/2024, 16:57:21
almacen;Mayonesa Hellmann's regular doy pack 475 g.;$ 1.095,00;https://carrefourar.vtexassets.com/arquivos/ids/380063-170-170?v=638314418401800000&width=170&height=170&aspect=true;09/05/2024, 16:57:21
almacen;Lomitos de atún Carrefour classic al natural 170 g.;$ 1.791,00;https://carrefourar.vtexassets.com/arquivos/ids/386717-170-170?v=638318705666830000&width=170&height=170&aspect=true;09/05/2024, 16:57:26
almacen;Puré de tomate Carrefour classic 520 g.;$ 1.990,00;https://carrefourar.vtexassets.com/arquivos/ids/386694-170-170?v=638318705570400000&width=170&height=170&aspect=true;09/05/2024, 16:57:26
almacen;Mayonesa Natura 475 g.;$ 699,00;https://carrefourar.vtexassets.com/arquivos/ids/359574-170-170?v=638258195873930000&width=170&height=170&aspect=true;09/05/2024, 16:57:26
almacen;Aceite de girasol Carrefour alto omega pet 900 cc.;$ 1.280,00;https://carrefourar.vtexassets.com/arquivos/ids/246133-170-170?v=637901365090430000&width=170&height=170&aspect=true;09/05/2024, 16:57:26
almacen;Sal fina Celusal paquete 500 g.;$ 1.395,00;https://carrefourar.vtexassets.com/arquivos/ids/196629-170-170?v=637523688684930000&width=170&height=170&aspect=true;09/05/2024, 16:57:26
almacen;Fideos mostacholes N51 Lucchetti rayado 500 g.;$ 1.550,00;https://carrefourar.vtexassets.com/arquivos/ids/370667-170-170?v=638297065496300000&width=170&height=170&aspect=true;09/05/2024, 16:57:26
almacen;Aceite de girasol Cocinero ecobotella 900 cc.;$ 885,00;https://carrefourar.vtexassets.com/arquivos/ids/422953-170-170?v=638373948257230000&width=170&height=170&aspect=true;09/05/2024, 16:57:26
almacen;Mayonesa Hellmann's regular doy pack 475 g.;$ 1.095,00;https://carrefourar.vtexassets.com/arquivos/ids/380063-170-170?v=638314418401800000&width=170&height=170&aspect=true;09/05/2024, 16:57:26
almacen;Lomitos de atún Carrefour classic al natural 170 g.;$ 1.791,00;https://carrefourar.vtexassets.com/arquivos/ids/386717-170-170?v=638318705666830000&width=170&height=170&aspect=true;09/05/2024, 16:57:30
almacen;Puré de tomate Carrefour classic 520 g.;$ 1.990,00;https://carrefourar.vtexassets.com/arquivos/ids/386694-170-170?v=638318705570400000&width=170&height=170&aspect=true;09/05/2024, 16:57:30
almacen;Mayonesa Natura 475 g.;$ 699,00;https://carrefourar.vtexassets.com/arquivos/ids/359574-170-170?v=638258195873930000&width=170&height=170&aspect=true;09/05/2024, 16:57:30
almacen;Aceite de girasol Carrefour alto omega pet 900 cc.;$ 1.280,00;https://carrefourar.vtexassets.com/arquivos/ids/246133-170-170?v=637901365090430000&width=170&height=170&aspect=true;09/05/2024, 16:57:30
almacen;Sal fina Celusal paquete 500 g.;$ 1.395,00;https://carrefourar.vtexassets.com/arquivos/ids/196629-170-170?v=637523688684930000&width=170&height=170&aspect=true;09/05/2024, 16:57:30
almacen;Fideos mostacholes N51 Lucchetti rayado 500 g.;$ 1.550,00;https://carrefourar.vtexassets.com/arquivos/ids/370667-170-170?v=638297065496300000&width=170&height=170&aspect=true;09/05/2024, 16:57:30
almacen;Aceite de girasol Cocinero ecobotella 900 cc.;$ 885,00;https://carrefourar.vtexassets.com/arquivos/ids/422953-170-170?v=638373948257230000&width=170&height=170&aspect=true;09/05/2024, 16:57:30
almacen;Mayonesa Hellmann's regular doy pack 475 g.;$ 1.095,00;https://carrefourar.vtexassets.com/arquivos/ids/380063-170-170?v=638314418401800000&width=170&height=170&aspect=true;09/05/2024, 16:57:30
almacen;Lomitos de atún Carrefour classic al natural 170 g.;$ 1.791,00;https://carrefourar.vtexassets.com/arquivos/ids/386717-170-170?v=638318705666830000&width=170&height=170&aspect=true;09/05/2024, 16:57:34
almacen;Puré de tomate Carrefour classic 520 g.;$ 1.990,00;https://carrefourar.vtexassets.com/arquivos/ids/386694-170-170?v=638318705570400000&width=170&height=170&aspect=true;09/05/2024, 16:57:34
almacen;Mayonesa Natura 475 g.;$ 699,00;https://carrefourar.vtexassets.com/arquivos/ids/359574-170-170?v=638258195873930000&width=170&height=170&aspect=true;09/05/2024, 16:57:34
almacen;Aceite de girasol Carrefour alto omega pet 900 cc.;$ 1.280,00;https://carrefourar.vtexassets.com/arquivos/ids/246133-170-170?v=637901365090430000&width=170&height=170&aspect=true;09/05/2024, 16:57:34
almacen;Sal fina Celusal paquete 500 g.;$ 1.395,00;https://carrefourar.vtexassets.com/arquivos/ids/196629-170-170?v=637523688684930000&width=170&height=170&aspect=true;09/05/2024, 16:57:34
almacen;Fideos mostacholes N51 Lucchetti rayado 500 g.;$ 1.550,00;https://carrefourar.vtexassets.com/arquivos/ids/370667-170-170?v=638297065496300000&width=170&height=170&aspect=true;09/05/2024, 16:57:34
almacen;Aceite de girasol Cocinero ecobotella 900 cc.;$ 885,00;https://carrefourar.vtexassets.com/arquivos/ids/422953-170-170?v=638373948257230000&width=170&height=170&aspect=true;09/05/2024, 16:57:34
almacen;Mayonesa Hellmann's regular doy pack 475 g.;$ 1.095,00;https://carrefourar.vtexassets.com/arquivos/ids/380063-170-170?v=638314418401800000&width=170&height=170&aspect=true;09/05/2024, 16:57:34
almacen;Arroz tipo largo fino 00000 Vanguardia 500 g.;$ 771,75;https://carrefourar.vtexassets.com/arquivos/ids/218649-170-170?v=637702639116070000&width=170&height=170&aspect=true;09/05/2024, 16:57:34
almacen;Fideos tallarines Don Vicente en bolsa 500 g.;$ 1.029,00;https://carrefourar.vtexassets.com/arquivos/ids/410615-170-170?v=638346391980600000&width=170&height=170&aspect=true;09/05/2024, 16:57:34
almacen;Lomitos de atún Carrefour classic al natural 170 g.;$ 1.791,00;https://carrefourar.vtexassets.com/arquivos/ids/386717-170-170?v=638318705666830000&width=170&height=170&aspect=true;09/05/2024, 16:57:39
almacen;Puré de tomate Carrefour classic 520 g.;$ 1.990,00;https://carrefourar.vtexassets.com/arquivos/ids/386694-170-170?v=638318705570400000&width=170&height=170&aspect=true;09/05/2024, 16:57:39
almacen;Mayonesa Natura 475 g.;$ 699,00;https://carrefourar.vtexassets.com/arquivos/ids/359574-170-170?v=638258195873930000&width=170&height=170&aspect=true;09/05/2024, 16:57:39
almacen;Aceite de girasol Carrefour alto omega pet 900 cc.;$ 1.280,00;https://carrefourar.vtexassets.com/arquivos/ids/246133-170-170?v=637901365090430000&width=170&height=170&aspect=true;09/05/2024, 16:57:39
almacen;Sal fina Celusal paquete 500 g.;$ 1.395,00;https://carrefourar.vtexassets.com/arquivos/ids/196629-170-170?v=637523688684930000&width=170&height=170&aspect=true;09/05/2024, 16:57:39
almacen;Fideos mostacholes N51 Lucchetti rayado 500 g.;$ 1.550,00;https://carrefourar.vtexassets.com/arquivos/ids/370667-170-170?v=638297065496300000&width=170&height=170&aspect=true;09/05/2024, 16:57:39
almacen;Aceite de girasol Cocinero ecobotella 900 cc.;$ 885,00;https://carrefourar.vtexassets.com/arquivos/ids/422953-170-170?v=638373948257230000&width=170&height=170&aspect=true;09/05/2024, 16:57:39
almacen;Mayonesa Hellmann's regular doy pack 475 g.;$ 1.095,00;https://carrefourar.vtexassets.com/arquivos/ids/380063-170-170?v=638314418401800000&width=170&height=170&aspect=true;09/05/2024, 16:57:39
almacen;Arroz tipo largo fino 00000 Vanguardia 500 g.;$ 771,75;https://carrefourar.vtexassets.com/arquivos/ids/218649-170-170?v=637702639116070000&width=170&height=170&aspect=true;09/05/2024, 16:57:39
almacen;Fideos tallarines Don Vicente en bolsa 500 g.;$ 1.029,00;https://carrefourar.vtexassets.com/arquivos/ids/410615-170-170?v=638346391980600000&width=170&height=170&aspect=true;09/05/2024, 16:57:39
almacen;Lomitos de atún Carrefour classic al natural 170 g.;$ 1.791,00;https://carrefourar.vtexassets.com/arquivos/ids/386717-170-170?v=638318705666830000&width=170&height=170&aspect=true;09/05/2024, 16:57:44
almacen;Puré de tomate Carrefour classic 520 g.;$ 1.990,00;https://carrefourar.vtexassets.com/arquivos/ids/386694-170-170?v=638318705570400000&width=170&height=170&aspect=true;09/05/2024, 16:57:44
almacen;Mayonesa Natura 475 g.;$ 699,00;https://carrefourar.vtexassets.com/arquivos/ids/359574-170-170?v=638258195873930000&width=170&height=170&aspect=true;09/05/2024, 16:57:44
almacen;Aceite de girasol Carrefour alto omega pet 900 cc.;$ 1.280,00;https://carrefourar.vtexassets.com/arquivos/ids/246133-170-170?v=637901365090430000&width=170&height=170&aspect=true;09/05/2024, 16:57:44
almacen;Sal fina Celusal paquete 500 g.;$ 1.395,00;https://carrefourar.vtexassets.com/arquivos/ids/196629-170-170?v=637523688684930000&width=170&height=170&aspect=true;09/05/2024, 16:57:44
almacen;Fideos mostacholes N51 Lucchetti rayado 500 g.;$ 1.550,00;https://carrefourar.vtexassets.com/arquivos/ids/370667-170-170?v=638297065496300000&width=170&height=170&aspect=true;09/05/2024, 16:57:44
almacen;Aceite de girasol Cocinero ecobotella 900 cc.;$ 885,00;https://carrefourar.vtexassets.com/arquivos/ids/422953-170-170?v=638373948257230000&width=170&height=170&aspect=true;09/05/2024, 16:57:44
almacen;Mayonesa Hellmann's regular doy pack 475 g.;$ 1.095,00;https://carrefourar.vtexassets.com/arquivos/ids/380063-170-170?v=638314418401800000&width=170&height=170&aspect=true;09/05/2024, 16:57:44
almacen;Arroz tipo largo fino 00000 Vanguardia 500 g.;$ 771,75;https://carrefourar.vtexassets.com/arquivos/ids/218649-170-170?v=637702639116070000&width=170&height=170&aspect=true;09/05/2024, 16:57:44
almacen;Fideos tallarines Don Vicente en bolsa 500 g.;$ 1.029,00;https://carrefourar.vtexassets.com/arquivos/ids/410615-170-170?v=638346391980600000&width=170&height=170&aspect=true;09/05/2024, 16:57:44
almacen;Lomitos de atún Carrefour classic al natural 170 g.;$ 1.791,00;https://carrefourar.vtexassets.com/arquivos/ids/386717-170-170?v=638318705666830000&width=170&height=170&aspect=true;09/05/2024, 16:57:49
almacen;Puré de tomate Carrefour classic 520 g.;$ 1.990,00;https://carrefourar.vtexassets.com/arquivos/ids/386694-170-170?v=638318705570400000&width=170&height=170&aspect=true;09/05/2024, 16:57:49
almacen;Mayonesa Natura 475 g.;$ 699,00;https://carrefourar.vtexassets.com/arquivos/ids/359574-170-170?v=638258195873930000&width=170&height=170&aspect=true;09/05/2024, 16:57:49
almacen;Aceite de girasol Carrefour alto omega pet 900 cc.;$ 1.280,00;https://carrefourar.vtexassets.com/arquivos/ids/246133-170-170?v=637901365090430000&width=170&height=170&aspect=true;09/05/2024, 16:57:49
almacen;Sal fina Celusal paquete 500 g.;$ 1.395,00;https://carrefourar.vtexassets.com/arquivos/ids/196629-170-170?v=637523688684930000&width=170&height=170&aspect=true;09/05/2024, 16:57:49
almacen;Fideos mostacholes N51 Lucchetti rayado 500 g.;$ 1.550,00;https://carrefourar.vtexassets.com/arquivos/ids/370667-170-170?v=638297065496300000&width=170&height=170&aspect=true;09/05/2024, 16:57:49
almacen;Aceite de girasol Cocinero ecobotella 900 cc.;$ 885,00;https://carrefourar.vtexassets.com/arquivos/ids/422953-170-170?v=638373948257230000&width=170&height=170&aspect=true;09/05/2024, 16:57:49
almacen;Mayonesa Hellmann's regular doy pack 475 g.;$ 1.095,00;https://carrefourar.vtexassets.com/arquivos/ids/380063-170-170?v=638314418401800000&width=170&height=170&aspect=true;09/05/2024, 16:57:49
almacen;Arroz tipo largo fino 00000 Vanguardia 500 g.;$ 771,75;https://carrefourar.vtexassets.com/arquivos/ids/218649-170-170?v=637702639116070000&width=170&height=170&aspect=true;09/05/2024, 16:57:49
almacen;Fideos tallarines Don Vicente en bolsa 500 g.;$ 1.029,00;https://carrefourar.vtexassets.com/arquivos/ids/410615-170-170?v=638346391980600000&width=170&height=170&aspect=true;09/05/2024, 16:57:49
almacen;Lomitos de atún Carrefour classic al natural 170 g.;$ 1.791,00;https://carrefourar.vtexassets.com/arquivos/ids/386717-170-170?v=638318705666830000&width=170&height=170&aspect=true;09/05/2024, 16:57:54
almacen;Puré de tomate Carrefour classic 520 g.;$ 1.990,00;https://carrefourar.vtexassets.com/arquivos/ids/386694-170-170?v=638318705570400000&width=170&height=170&aspect=true;09/05/2024, 16:57:54
almacen;Mayonesa Natura 475 g.;$ 699,00;https://carrefourar.vtexassets.com/arquivos/ids/359574-170-170?v=638258195873930000&width=170&height=170&aspect=true;09/05/2024, 16:57:54
almacen;Aceite de girasol Carrefour alto omega pet 900 cc.;$ 1.280,00;https://carrefourar.vtexassets.com/arquivos/ids/246133-170-170?v=637901365090430000&width=170&height=170&aspect=true;09/05/2024, 16:57:54
almacen;Sal fina Celusal paquete 500 g.;$ 1.395,00;https://carrefourar.vtexassets.com/arquivos/ids/196629-170-170?v=637523688684930000&width=170&height=170&aspect=true;09/05/2024, 16:57:54
almacen;Fideos mostacholes N51 Lucchetti rayado 500 g.;$ 1.550,00;https://carrefourar.vtexassets.com/arquivos/ids/370667-170-170?v=638297065496300000&width=170&height=170&aspect=true;09/05/2024, 16:57:54
almacen;Aceite de girasol Cocinero ecobotella 900 cc.;$ 885,00;https://carrefourar.vtexassets.com/arquivos/ids/422953-170-170?v=638373948257230000&width=170&height=170&aspect=true;09/05/2024, 16:57:54
almacen;Mayonesa Hellmann's regular doy pack 475 g.;$ 1.095,00;https://carrefourar.vtexassets.com/arquivos/ids/380063-170-170?v=638314418401800000&width=170&height=170&aspect=true;09/05/2024, 16:57:54
almacen;Arroz tipo largo fino 00000 Vanguardia 500 g.;$ 771,75;https://carrefourar.vtexassets.com/arquivos/ids/218649-170-170?v=637702639116070000&width=170&height=170&aspect=true;09/05/2024, 16:57:54
almacen;Fideos tallarines Don Vicente en bolsa 500 g.;$ 1.029,00;https://carrefourar.vtexassets.com/arquivos/ids/410615-170-170?v=638346391980600000&width=170&height=170&aspect=true;09/05/2024, 16:57:54
almacen;Lomitos de atún Carrefour classic al natural 170 g.;$ 1.791,00;https://carrefourar.vtexassets.com/arquivos/ids/386717-170-170?v=638318705666830000&width=170&height=170&aspect=true;09/05/2024, 16:57:59
almacen;Puré de tomate Carrefour classic 520 g.;$ 1.990,00;https://carrefourar.vtexassets.com/arquivos/ids/386694-170-170?v=638318705570400000&width=170&height=170&aspect=true;09/05/2024, 16:57:59
almacen;Mayonesa Natura 475 g.;$ 699,00;https://carrefourar.vtexassets.com/arquivos/ids/359574-170-170?v=638258195873930000&width=170&height=170&aspect=true;09/05/2024, 16:57:59
almacen;Aceite de girasol Carrefour alto omega pet 900 cc.;$ 1.280,00;https://carrefourar.vtexassets.com/arquivos/ids/246133-170-170?v=637901365090430000&width=170&height=170&aspect=true;09/05/2024, 16:57:59
almacen;Fideos mostacholes N51 Lucchetti rayado 500 g.;$ 1.395,00;https://carrefourar.vtexassets.com/arquivos/ids/370667-170-170?v=638297065496300000&width=170&height=170&aspect=true;09/05/2024, 16:57:59
almacen;Aceite de girasol Cocinero ecobotella 900 cc.;$ 1.550,00;https://carrefourar.vtexassets.com/arquivos/ids/422953-170-170?v=638373948257230000&width=170&height=170&aspect=true;09/05/2024, 16:57:59
almacen;Mayonesa Hellmann's regular doy pack 475 g.;$ 771,75;https://carrefourar.vtexassets.com/arquivos/ids/380063-170-170?v=638314418401800000&width=170&height=170&aspect=true;09/05/2024, 16:57:59
almacen;Lomitos de atún Carrefour classic al natural 170 g.;$ 1.791,00;https://carrefourar.vtexassets.com/arquivos/ids/386717-170-170?v=638318705666830000&width=170&height=170&aspect=true;09/05/2024, 16:58:03
almacen;Puré de tomate Carrefour classic 520 g.;$ 1.990,00;https://carrefourar.vtexassets.com/arquivos/ids/386694-170-170?v=638318705570400000&width=170&height=170&aspect=true;09/05/2024, 16:58:03
almacen;Mayonesa Natura 475 g.;$ 699,00;https://carrefourar.vtexassets.com/arquivos/ids/359574-170-170?v=638258195873930000&width=170&height=170&aspect=true;09/05/2024, 16:58:03
almacen;Aceite de girasol Carrefour alto omega pet 900 cc.;$ 1.280,00;https://carrefourar.vtexassets.com/arquivos/ids/246133-170-170?v=637901365090430000&width=170&height=170&aspect=true;09/05/2024, 16:58:03
almacen;Fideos mostacholes N51 Lucchetti rayado 500 g.;$ 1.395,00;https://carrefourar.vtexassets.com/arquivos/ids/370667-170-170?v=638297065496300000&width=170&height=170&aspect=true;09/05/2024, 16:58:03
almacen;Aceite de girasol Cocinero ecobotella 900 cc.;$ 1.550,00;https://carrefourar.vtexassets.com/arquivos/ids/422953-170-170?v=638373948257230000&width=170&height=170&aspect=true;09/05/2024, 16:58:03
almacen;Mayonesa Hellmann's regular doy pack 475 g.;$ 771,75;https://carrefourar.vtexassets.com/arquivos/ids/380063-170-170?v=638314418401800000&width=170&height=170&aspect=true;09/05/2024, 16:58:03
almacen;Lomitos de atún Carrefour classic al natural 170 g.;$ 1.791,00;https://carrefourar.vtexassets.com/arquivos/ids/386717-170-170?v=638318705666830000&width=170&height=170&aspect=true;09/05/2024, 16:58:08
almacen;Puré de tomate Carrefour classic 520 g.;$ 1.990,00;https://carrefourar.vtexassets.com/arquivos/ids/386694-170-170?v=638318705570400000&width=170&height=170&aspect=true;09/05/2024, 16:58:08
almacen;Mayonesa Natura 475 g.;$ 699,00;https://carrefourar.vtexassets.com/arquivos/ids/359574-170-170?v=638258195873930000&width=170&height=170&aspect=true;09/05/2024, 16:58:08
almacen;Aceite de girasol Carrefour alto omega pet 900 cc.;$ 1.280,00;https://carrefourar.vtexassets.com/arquivos/ids/246133-170-170?v=637901365090430000&width=170&height=170&aspect=true;09/05/2024, 16:58:08
almacen;Sal fina Celusal paquete 500 g.;$ 1.395,00;https://carrefourar.vtexassets.com/arquivos/ids/196629-170-170?v=637523688684930000&width=170&height=170&aspect=true;09/05/2024, 16:58:08
almacen;Fideos mostacholes N51 Lucchetti rayado 500 g.;$ 1.550,00;https://carrefourar.vtexassets.com/arquivos/ids/370667-170-170?v=638297065496300000&width=170&height=170&aspect=true;09/05/2024, 16:58:08
almacen;Aceite de girasol Cocinero ecobotella 900 cc.;$ 885,00;https://carrefourar.vtexassets.com/arquivos/ids/422953-170-170?v=638373948257230000&width=170&height=170&aspect=true;09/05/2024, 16:58:08
almacen;Mayonesa Hellmann's regular doy pack 475 g.;$ 1.095,00;https://carrefourar.vtexassets.com/arquivos/ids/380063-170-170?v=638314418401800000&width=170&height=170&aspect=true;09/05/2024, 16:58:08
almacen;Lomitos de atún Carrefour classic al natural 170 g.;$ 1.791,00;https://carrefourar.vtexassets.com/arquivos/ids/386717-170-170?v=638318705666830000&width=170&height=170&aspect=true;09/05/2024, 16:58:17
almacen;Puré de tomate Carrefour classic 520 g.;$ 1.990,00;https://carrefourar.vtexassets.com/arquivos/ids/386694-170-170?v=638318705570400000&width=170&height=170&aspect=true;09/05/2024, 16:58:17
almacen;Mayonesa Natura 475 g.;$ 699,00;https://carrefourar.vtexassets.com/arquivos/ids/359574-170-170?v=638258195873930000&width=170&height=170&aspect=true;09/05/2024, 16:58:17
almacen;Aceite de girasol Carrefour alto omega pet 900 cc.;$ 1.280,00;https://carrefourar.vtexassets.com/arquivos/ids/246133-170-170?v=637901365090430000&width=170&height=170&aspect=true;09/05/2024, 16:58:17
almacen;Sal fina Celusal paquete 500 g.;$ 1.395,00;https://carrefourar.vtexassets.com/arquivos/ids/196629-170-170?v=637523688684930000&width=170&height=170&aspect=true;09/05/2024, 16:58:17
almacen;Fideos mostacholes N51 Lucchetti rayado 500 g.;$ 1.550,00;https://carrefourar.vtexassets.com/arquivos/ids/370667-170-170?v=638297065496300000&width=170&height=170&aspect=true;09/05/2024, 16:58:17
almacen;Aceite de girasol Cocinero ecobotella 900 cc.;$ 885,00;https://carrefourar.vtexassets.com/arquivos/ids/422953-170-170?v=638373948257230000&width=170&height=170&aspect=true;09/05/2024, 16:58:17
almacen;Mayonesa Hellmann's regular doy pack 475 g.;$ 1.095,00;https://carrefourar.vtexassets.com/arquivos/ids/380063-170-170?v=638314418401800000&width=170&height=170&aspect=true;09/05/2024, 16:58:17
almacen;Lomitos de atún Carrefour classic al natural 170 g.;$ 1.791,00;https://carrefourar.vtexassets.com/arquivos/ids/386717-170-170?v=638318705666830000&width=170&height=170&aspect=true;09/05/2024, 16:58:22
almacen;Puré de tomate Carrefour classic 520 g.;$ 1.990,00;https://carrefourar.vtexassets.com/arquivos/ids/386694-170-170?v=638318705570400000&width=170&height=170&aspect=true;09/05/2024, 16:58:22
almacen;Mayonesa Natura 475 g.;$ 699,00;https://carrefourar.vtexassets.com/arquivos/ids/359574-170-170?v=638258195873930000&width=170&height=170&aspect=true;09/05/2024, 16:58:22
almacen;Aceite de girasol Carrefour alto omega pet 900 cc.;$ 1.280,00;https://carrefourar.vtexassets.com/arquivos/ids/246133-170-170?v=637901365090430000&width=170&height=170&aspect=true;09/05/2024, 16:58:22
almacen;Sal fina Celusal paquete 500 g.;$ 1.395,00;https://carrefourar.vtexassets.com/arquivos/ids/196629-170-170?v=637523688684930000&width=170&height=170&aspect=true;09/05/2024, 16:58:22
almacen;Fideos mostacholes N51 Lucchetti rayado 500 g.;$ 1.550,00;https://carrefourar.vtexassets.com/arquivos/ids/370667-170-170?v=638297065496300000&width=170&height=170&aspect=true;09/05/2024, 16:58:22
almacen;Aceite de girasol Cocinero ecobotella 900 cc.;$ 885,00;https://carrefourar.vtexassets.com/arquivos/ids/422953-170-170?v=638373948257230000&width=170&height=170&aspect=true;09/05/2024, 16:58:22
