Categoria;Producto;Precio;URL de la imagen;Fecha y hora;pagina
frutas-y-verduras;Papa Bolsita Elegida (Kg);$2.450,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3306.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Choclo sin chala Envasado x 530 gr;$ 2.290,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1458.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Lechuga Hidropónica x unidad;$ 1.399,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000000000/536.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Acelga Envasada x 500 gr;$ 1.119,20;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1561.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Papa Comercial Bolsita (Kg);$ 1.990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000000050/59.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Zapallo Anco Comercial Bolsita (Kg);$ 1.624,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000000000/149.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Morrón Colorado (Kg);$ 1.299,20;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2372.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Uvas (Kg);$ 1.190,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2406.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Manzana Grany Elegida (Kg);$ 1.890,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2398.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Lechuga Francesa Envasada x 250 gr;$1990.00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3331.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Lechuga Capuchina Envasada x 350 gr;$ 1.590,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1562.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Champignon Portobello Bandeja x 200 gr;$ 2.290,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3322.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Cebolla de Verdeo Envasada x 250 g.;$ 1.624,00;;22/05/2024, 00:00:43;1
frutas-y-verduras;Espinaca Envasada X Unidad x 400 gr;$ 1.299,20;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1564.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Kiwi (Kg);$ 990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2407.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Champignon Bandeja x 200 gr;$2990.00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3321.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Morrón Verde (Kg);$ 2.690,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2373.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Lechuga Mantecosa Envasada x 200 gr;$ 699,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3332.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Pepino (Kg);$ 559,20;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2384.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Girasol Tostado sin Sal x 200 gr;$ 4.890,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3325.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Girasol Tostado Salado x 200 gr;$ 1.290,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3037.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Cebolla Roja (Kg);$ 999,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3302.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Zapallito Largo (Kg);$ 2.990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3309.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Perejil Envasado x 100 gr;$ 1.690,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000000000/139.jpg;22/05/2024, 00:00:43;1
